Year	District ID	Name of district	Title of respondent	Type of school	 Number of Male teachers	Number of female teachers	 Number of teacher's who provide special needs education	Total Number of Teachers	Number of Absent Teachers	Present Teachers
2013	402	BUSHENYI	TEACHER LEFT IN CHARGE	Mixed day	5.0	7.0	0.0	12.0		
2013	402	BUSHENYI	HEADVTEACHER	Mixed day	4.0	6.0		10.0		
2013	402	BUSHENYI	HEADTEACHER		9.0	10.0		19.0		
2013	402	BUSHENYI	HEADTEACHER	Boys day and boarding	12.0	7.0		19.0		
2013	402	BUSHENYI	HEADTEACHER	Mixed day	5.0	7.0		12.0		
2013	402	BUSHENYI	DEPUTY HEADTEACHER	Mixed day	6.0	5.0		11.0		
2013	402	BUSHENYI	HEADTEACHER	Boys day and boarding	5.0	7.0	1.0	12.0		
2013	402	BUSHENYI	DEPUTY  HEAD  TEACHER	Mixed day	5.0	3.0		8.0		
2013	402	BUSHENYI	HEADTEACHER	Mixed day	5.0	10.0		15.0		
2013	402	BUSHENYI	TEACHER LEFT IN CHARGE	Mixed day	11.0	5.0		16.0		
2013	402	BUSHENYI	HEADTEACHER	Mixed day	7.0	6.0		13.0		
2013	402	BUSHENYI	DEPUTY HEAD TEACHER	Mixed day	2.0	6.0	0.0	8.0		
2013	402	BUSHENYI	HEADTEACHER	Mixed day	9.0	2.0		11.0		
2013	402	BUSHENYI	HEADTEACHER	Mixed day	5.0	8.0		13.0		
2013	402	BUSHENYI	TEACHER LEFT IN CHARGE	Mixed day	7.0	5.0	1.0	12.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	6.0	3.0		9.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	3.0	10.0		13.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	2.0	7.0	0.0	9.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	4.0	8.0	1.0	12.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	4.0	4.0		8.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	5.0	3.0		8.0		
2013	403	HOIMA	d/teacher	Mixed day	3.0	5.0	1.0	8.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	3.0	4.0		7.0		
2013	403	HOIMA	TEACHER LEFT IN-CHARGE	Mixed day	5.0	4.0	1.0	9.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	6.0	3.0		9.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	7.0	3.0		10.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	5.0	21.0		26.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	10.0	6.0	2.0	16.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	5.0	4.0		9.0		
2013	403	HOIMA		Mixed day	2.0	6.0		8.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	4.0	4.0	1.0	8.0		
2013	403	HOIMA	TEACHER LEFT IN CHARGE	Mixed day	2.0	7.0		9.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	8.0	3.0		11.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	4.0	5.0	3.0	9.0		
2013	403	HOIMA	d/teacher	Mixed day	8.0	2.0	1.0	10.0		
2013	403	HOIMA	headteacher	Mixed day	7.0	2.0		9.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	8.0	5.0	2.0	13.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	3.0	9.0		12.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	9.0	8.0	2.0	17.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	4.0	6.0	0.0	10.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	3.0	6.0		9.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	3.0	10.0		13.0		
2013	403	HOIMA	HEADTEACHER	Mixed day	3.0	7.0	2.0	10.0		
2013	403	HOIMA	TEACHER IN CHARGE	Mixed day	5.0	3.0		8.0		
2013	403	HOIMA	DEPUTY HEADTEACHER	Mixed day	6.0	3.0		9.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	4.0	6.0	3.0	10.0		
2013	417	IBANDA	TEACHER LEFT IN CHARGE	Mixed day	12.0	6.0		18.0		
2013	417	IBANDA	TEACHER LEFT IN CHARGE	Mixed day	5.0	5.0		10.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Boys day and boarding	13.0	17.0		30.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	5.0	4.0	0.0	9.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	8.0	5.0	0.0	13.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	3.0	4.0		7.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	7.0	4.0		11.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed day	8.0	2.0	0.0	10.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	12.0	2.0	2.0	14.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed day	8.0	4.0	1.0	12.0		
2013	417	IBANDA	headteacher	Mixed day	5.0	8.0	13.0	13.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed boarding	10.0	4.0	1.0	14.0		
2013	417	IBANDA	TEACHER LEFT IN CHARGE	Mixed day	7.0	1.0		8.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed day	24.0	2.0	0.0	26.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	4.0	5.0	0.0	9.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	9.0	9.0		18.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	7.0	5.0		12.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed day	8.0	2.0	0.0	10.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed day	8.0	6.0		14.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed day	4.0	4.0		8.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	1.0	5.0	0.0	6.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	10.0	1.0		11.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	7.0	2.0		9.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed day	8.0	5.0		13.0		
2013	417	IBANDA	HEADTEACHER	Mixed day	5.0	7.0		12.0		
2013	417	IBANDA	TEACHER LEFT IN CHARGE	Mixed day	6.0	4.0		10.0		
2013	417	IBANDA	TEACHER LEFT IN CHARGE	Mixed day	10.0	2.0		12.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Mixed day	5.0	5.0		10.0		
2013	417	IBANDA	DEPUTY HEADTEACHER	Boys day and boarding	9.0	3.0		12.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	7.0	3.0		10.0		
2013	418	ISINGIRO	DEPUTY HEAD	Mixed day	5.0	9.0	0.0	14.0		
2013	418	ISINGIRO	HEDTEACHER	Mixed day	7.0	7.0	0.0	14.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	5.0	4.0	0.0	9.0		
2013	418	ISINGIRO	HEADTEACHER		2.0	6.0	1.0	8.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	8.0	3.0	0.0	11.0		
2013	418	ISINGIRO	EADTEACHER	Mixed day	10.0	7.0		17.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	4.0	7.0	0.0	11.0		
2013	418	ISINGIRO	DEPUTY HEADTEACHER	Mixed day	8.0	2.0		10.0		
2013	418	ISINGIRO	H/TEACHER	Mixed day	4.0	6.0	0.0	10.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	7.0	3.0		10.0		
2013	418	ISINGIRO	DEPUTY  HEAD	Mixed day	6.0	8.0	0.0	14.0		
2013	418	ISINGIRO	DEPUTY  HEAD	Mixed day	5.0	5.0	0.0	10.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	4.0	7.0		11.0		
2013	418	ISINGIRO	DEPUTY HEADTEACHER	Mixed day	6.0	6.0	1.0	12.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	14.0	4.0		18.0		
2013	418	ISINGIRO		Mixed day						
2013	418	ISINGIRO	DEPUTY HEADTEACHER	Mixed day	5.0	2.0	0.0	7.0		
2013	418	ISINGIRO	DEPUTY HEADTEACHER	Mixed day	7.0	6.0	0.0	13.0		
2013	418	ISINGIRO	DEPUTY HEADTEACHER	Mixed day	7.0	5.0		12.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day			0.0	12.0		
2013	418	ISINGIRO	h/teacher	Mixed day	8.0	4.0	0.0	12.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	7.0	4.0	1.0	11.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	5.0	2.0		7.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	13.0	3.0		16.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	9.0	2.0		11.0		
2013	418	ISINGIRO	TEACHER  LEFT IN CHARGE	Mixed day	2.0	8.0	0.0	10.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	10.0	7.0	1.0	17.0		
2013	418	ISINGIRO	HEADTEACHER	Mixed day	4.0	3.0		7.0		
2013	404	KABALE	HEADTEACHER	Mixed day	10.0	18.0	2.0	28.0		
2013	404	KABALE	H/T	Mixed day	8.0	7.0		15.0		
2013	404	KABALE	HEADTEACHER	Mixed day	5.0	4.0		9.0		
2013	404	KABALE	DEPUTY HEADTEACHER	Mixed day	4.0	1.0		5.0		
2013	404	KABALE	DEPUTY HEADTEACHER	Mixed day	5.0	2.0		7.0		
2013	404	KABALE	HEADTEACHER	Mixed day	6.0	2.0		8.0		
2013	404	KABALE	HEADTEACHER	Mixed day	10.0	1.0		11.0		
2013	404	KABALE	HEADTEACHER	Mixed day	12.0	4.0	0.0	16.0		
2013	404	KABALE	D/HEADTEACHER	Mixed day	6.0	6.0	1.0	12.0		
2013	404	KABALE	HEADTEACHER	Girls day	5.0	6.0	1.0	11.0		
2013	404	KABALE	HEADTEACHER	Mixed day	5.0	3.0	1.0	8.0		
2013	404	KABALE	DEPUTY HEADTEACHER	Mixed day	4.0	6.0		10.0		
2013	404	KABALE		Mixed day	7.0	6.0		13.0		
2013	404	KABALE	HEADTEACHER	Mixed day	3.0	13.0		16.0		
2013	404	KABALE	HEADTEACHER	Mixed day	6.0	3.0	0.0	9.0		
2013	404	KABALE		Mixed day	5.0	5.0	10.0	10.0		
2013	404	KABALE	HEADTEACHER	Mixed day	7.0			7.0		
2013	404	KABALE	TEACHER LEFT IN CHARGE	Mixed day	10.0	3.0		13.0		
2013	404	KABALE	HEADTEACHER	Mixed day	8.0	5.0	1.0	13.0		
2013	404	KABALE	HEADTEACHER	Mixed day	11.0	4.0	1.0	15.0		
2013	404	KABALE	HEADTEACHER	Mixed day	10.0	10.0		20.0		
2013	404	KABALE	TEACHER LEFT IN CHARGE	Mixed day	8.0	7.0		15.0		
2013	404	KABALE	HEADTEACHER	Mixed day	8.0	1.0		9.0		
2013	404	KABALE	H/T	Mixed day	4.0	4.0	1.0	8.0		
2013	404	KABALE	DEPUTY HEADTEACHER	Mixed day	19.0	32.0	3.0	51.0		
2013	404	KABALE	DEPUTY HEADTEACHER	Mixed day	15.0	6.0		21.0		
2013	404	KABALE	H/T	Mixed day	4.0	7.0	1.0	11.0		
2013	404	KABALE	0DEPUTY HEADTEACHER	Mixed day	7.0	1.0	0.0	8.0		
2013	404	KABALE	DEPUTY HEADTEACHER	Mixed day	3.0	6.0	1.0	19.0		
2013	404	KABALE	HEADTEACHER	Mixed day	6.0	7.0		13.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	6.0	7.0	0.0	13.0		
2013	405	KABAROLE	TEACHER LEFT IN CHARGE	Mixed day	4.0	2.0		6.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	4.0	7.0	1.0	11.0		
2013	405	KABAROLE	DEPUTY HEADTEACHER	Mixed day	5.0	13.0	1.0	18.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	4.0	14.0	1.0	18.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	6.0	7.0	0.0	13.0		
2013	405	KABAROLE	HEAD TEACHER	Mixed day	10.0	2.0		12.0		
2013	405	KABAROLE	HEADTEACHER							
2013	405	KABAROLE	HEADTEACHER	Mixed day	4.0	11.0		15.0		
2013	405	KABAROLE	HEADTEACHER	Mixed dayGirls dayBoys day	7.0	3.0	0.0	10.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	7.0	5.0		12.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	7.0	5.0		12.0		
2013	405	KABAROLE	HEAD TEACHER	Mixed day	9.0	9.0		19.0		
2013	405	KABAROLE	DEPUTY HEADTEACHER	Mixed day	4.0		1.0	4.0		
2013	405	KABAROLE	DEPUTY HEADTEACHER	Mixed boarding	8.0	21.0	1.0	29.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	6.0	14.0		10.0		
2013	405	KABAROLE	NO INFO							
2013	405	KABAROLE	DEPUTY HEADTEACHER	Mixed day	5.0	11.0	1.0	15.0		
2013	405	KABAROLE	DEPUTY HEADTEACHER	Mixed day	5.0	16.0	1.0	21.0		
2013	405	KABAROLE								
2013	405	KABAROLE	HEADTEACHER	Mixed day	6.0	11.0	2.0	17.0		
2013	405	KABAROLE	DEPUTY HEADTEACHER	Mixed day	11.0	6.0		17.0		
2013	405	KABAROLE	TEACHER LEFT IN CHARGE	Mixed day	8.0	7.0	6.0	15.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	7.0	9.0		16.0		
2013	405	KABAROLE	HEAD TEACHER	Mixed day	4.0	14.0	2.0	18.0		
2013	405	KABAROLE	HEADTEACHER	Mixed day	3.0	14.0	2.0	17.0		
2013	405	KABAROLE	DEPUTY HEADTEACHER	Mixed day	13.0	16.0		29.0		
2013	405	KABAROLE	TEACHER LEFT IN CHARGE	Mixed day	7.0	8.0		15.0		
2013	405	KABAROLE	HEAD TEACHER	Mixed day	15.0	20.0	1.0	35.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	8.0	1.0		9.0		
2013	413	KAMWENGE		Mixed day	7.0	2.0	0.0	9.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	5.0	2.0	1.0	7.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	7.0	3.0		10.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	4.0	3.0		7.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	10.0	1.0		11.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	11.0	5.0	2.0	16.0		
2013	413	KAMWENGE	h/teacher	Mixed day	8.0	1.0	0.0	11.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	6.0	3.0	0.0	9.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	5.0	4.0		9.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	7.0	1.0	0.0	8.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	13.0	1.0		14.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	3.0	4.0	1.0	7.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	6.0	5.0	1.0	11.0		
2013	413	KAMWENGE	HEADTEACHER							
2013	413	KAMWENGE	HEADTEACHER	Mixed day	5.0	5.0		10.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	8.0			8.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed boarding	4.0	4.0		8.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	5.0	5.0	0.0	10.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	7.0	2.0	1.0	9.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	11.0	1.0	0.0	12.0		
2013	413	KAMWENGE	HEADTEACHER	Mixed day	5.0	4.0		9.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Boys day and boarding	8.0	7.0	2.0	15.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	6.0	3.0		9.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	10.0	3.0	0.0	13.0		
2013	413	KAMWENGE	HEAD TEACHER	Mixed day	4.0	1.0		5.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	8.0	4.0	1.0	12.0		
2013	413	KAMWENGE	DEPUTY HEADTEACHER	Mixed day	8.0	8.0	0.0	16.0		
2013	414	KANUNGU	TEACHER LEFT IN CHARGE	Mixed day	5.0	1.0		6.0		
2013	414	KANUNGU	DEPUTY HEADTEACHER	Mixed day	6.0	4.0		10.0		
2013	414	KANUNGU	HEADTEACHER		10.0	7.0		17.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	10.0	7.0	1.0	17.0		
2013	414	KANUNGU	HEAD TEACHER	Mixed day	12.0	1.0	0.0	13.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	7.0	2.0		10.0		
2013	414	KANUNGU	DEPUTY HEADTEACHER	Mixed day	9.0	2.0	0.0	11.0		
2013	414	KANUNGU	TEACHER LEFT IN CHARGE	Mixed day	7.0	2.0		9.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	8.0	2.0		10.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	6.0	1.0		7.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	8.0	3.0		11.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	3.0	2.0		5.0		
2013	414	KANUNGU	DEPUTY HEADTEACHER		6.0	4.0		10.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	11.0	6.0		17.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	7.0	3.0	2.0	10.0		
2013	414	KANUNGU	TEACHER LEFT IN CHARGE	Mixed day	7.0	1.0		8.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	8.0	2.0	0.0	10.0		
2013	414	KANUNGU	headteacher	Mixed day	5.0	6.0		11.0		
2013	414	KANUNGU	DEPUTY  HEAD	Mixed day	7.0	2.0	0.0	9.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	5.0	4.0		9.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	4.0	5.0		9.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	4.0	5.0	1.0	9.0		
2013	414	KANUNGU	DEPUTY HEADTEACHER	Mixed day	5.0	6.0	1.0	11.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	7.0	2.0	0.0	9.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	10.0	7.0	1.0	17.0		
2013	414	KANUNGU	TEACHER LEFT IN CHARGE	Mixed day	5.0	6.0	2.0	11.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	6.0	2.0		8.0		
2013	414	KANUNGU	DEPUTY HEADTEACHER	Mixed day	8.0	1.0		9.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	16.0	1.0	0.0	17.0		
2013	414	KANUNGU	HEADTEACHER	Mixed day	4.0	2.0		6.0		
2013	406	KASESE	DEPUTY HEADTEACHER	Mixed day	8.0	10.0		18.0		
2013	406	KASESE	HEADTEACHER	Mixed day	6.0	9.0		15.0		
2013	406	KASESE	h/teacher	Mixed day	5.0	4.0		9.0		
2013	406	KASESE	HEAD TEACHER	Mixed day	8.0	2.0		10.0		
2013	406	KASESE	h/teacher	Mixed day	13.0	1.0		14.0		
2013	406	KASESE	DEPUTY HEADTEACHER	Mixed day	6.0	17.0		23.0		
2013	406	KASESE	HEADTEACHER	Mixed day	7.0	15.0	1.0	22.0		
2013	406	KASESE	deputy head	Mixed day	10.0	2.0		12.0		
2013	406	KASESE	teacher in charge	Mixed day	5.0	4.0	1.0	9.0		
2013	406	KASESE	HEADTEACHER	Mixed day	6.0	4.0	1.0	10.0		
2013	406	KASESE	TEACHER  LEFT  IN CHARGE	Mixed day	7.0	6.0		13.0		
2013	406	KASESE	TEACHER IN CHARGE	Mixed day	8.0	2.0		10.0		
2013	406	KASESE	DEPUTY HEADTEACHER	Mixed day	7.0	6.0		9.0		
2013	406	KASESE	HEADTEACHER	Mixed day	8.0	5.0		13.0		
2013	406	KASESE	HEADTEACHER	Mixed day	10.0	8.0		18.0		
2013	406	KASESE	HEADTEACHER	Mixed day	4.0	17.0	1.0	21.0		
2013	406	KASESE	HEADTEACHER	Mixed day	4.0	13.0	8.0	17.0		
2013	406	KASESE	TEACHER LEFT IN CHARGE	Mixed day	14.0	7.0	1.0	21.0		
2013	406	KASESE	TEACHER LEFT IN CHARGE	Mixed day	11.0	2.0		13.0		
2013	406	KASESE	HEAD TEACHER	Mixed day	6.0	5.0		11.0		
2013	406	KASESE	HEADTEACHER	Mixed day	3.0	1.0		4.0		
2013	406	KASESE	HEADTEACHER	Mixed day	9.0	7.0		16.0		
2013	406	KASESE	HEADTEACHER	Mixed day	7.0	9.0		16.0		
2013	406	KASESE	HEADTEACHER	Mixed day	6.0	3.0		9.0		
2013	406	KASESE	HEADTEACHER	Mixed day	9.0	3.0	0.0	12.0		
2013	406	KASESE	HEADTEACHER	Mixed day	9.0	3.0	1.0	12.0		
2013	406	KASESE	HEAD TEACHER	Mixed day	6.0	15.0		21.0		
2013	406	KASESE	HEADTEACHER	Mixed day	9.0	1.0	2.0	10.0		
2013	406	KASESE	DEPUTY HEADTEACHER	Mixed day	11.0	6.0		17.0		
2013	406	KASESE	HEADTEACHER	Mixed day	4.0	5.0		9.0		
2013	407	KIBAALE	h/teacher	Mixed day	6.0	3.0	0.0	9.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	3.0	4.0		7.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	7.0	1.0		8.0		
2013	407	KIBAALE	TEACHER LEFT IN CHARGE	Mixed day	10.0	11.0	7.0	21.0		
2013	407	KIBAALE	TEACHER LEFT IN CHARGE	Mixed day	2.0	1.0		3.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	7.0	4.0	1.0	11.0		
2013	407	KIBAALE	HEADTEACHER	Mixed dayGirls dayBoys day	7.0	3.0	0.0	10.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	7.0	10.0	2.0	17.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	3.0	5.0	0.0	8.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	8.0	2.0	0.0	10.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	5.0	5.0		10.0		
2013	407	KIBAALE	h/teacher	Mixed day	5.0	7.0		12.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	7.0	4.0		11.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	6.0	4.0		10.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	7.0	1.0		8.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	5.0	3.0	1.0	8.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	8.0	2.0	0.0	10.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	7.0	4.0		11.0		
2013	407	KIBAALE		Mixed day	6.0	11.0	2.0	17.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	6.0	1.0		7.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	5.0	2.0	0.0	7.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	3.0	5.0		8.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	6.0	4.0	1.0	10.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	3.0	3.0		6.0		
2013	407	KIBAALE	DEPUTY HEADTEACHER	Mixed day	8.0		1.0	8.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	8.0	1.0	0.0	9.0		
2013	407	KIBAALE		Mixed day	4.0	1.0		5.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	11.0	8.0	1.0	19.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	7.0	1.0		8.0		
2013	407	KIBAALE	HEADTEACHER	Mixed day	3.0	7.0		10.0		
2013	419	KIRUHURA	HAEDTEACHER		6.0	2.0	2.0	8.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	5.0	7.0		12.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	5.0	5.0				
2013	419	KIRUHURA	h/teacher	Mixed day	6.0	3.0		9.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	4.0	9.0		13.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	5.0	4.0		9.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	7.0	6.0	0.0	13.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	2.0	1.0		3.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	6.0	3.0	0.0	9.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	7.0	6.0	0.0	13.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	8.0	1.0	0.0	9.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	1.0	2.0	1.0	3.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	7.0	10.0	0.0	17.0		
2013	419	KIRUHURA	DEPUTY  HEAD	Mixed day	2.0	7.0		9.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	5.0	3.0		8.0		
2013	419	KIRUHURA	HEADTEACHER		8.0	6.0	0.0	14.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	5.0	2.0		7.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	8.0	5.0	1.0	13.0		
2013	419	KIRUHURA	teacher in charge	Mixed boarding	7.0	5.0	0.0	12.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	8.0	7.0		15.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	6.0	1.0		7.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	8.0	2.0		10.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	7.0	7.0	0.0	14.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	8.0	6.0		14.0		
2013	419	KIRUHURA	DEPUTY HEADTEACHER	Mixed day	6.0	5.0	5.0	11.0		
2013	419	KIRUHURA	H/T	Mixed day	7.0	4.0		11.0		
2013	419	KIRUHURA	TEACHER LEFT IN CHARGE	Mixed day	4.0	5.0	0.0	9.0		
2013	419	KIRUHURA	HEADTEACHER	Boys day and boarding	7.0	1.0		8.0		
2013	419	KIRUHURA	TEACHER LEFT IN CHARGE	Mixed boarding	7.0	5.0		12.0		
2013	419	KIRUHURA	HEADTEACHER	Mixed day	8.0	3.0		11.0		
2013	408	KISORO	HEADTEACHER	Mixed day	3.0	1.0		4.0		
2013	408	KISORO	HEADTEACHER	Mixed day	10.0	8.0		18.0		
2013	408	KISORO	HEADTEACHER	Mixed day	8.0			8.0		
2013	408	KISORO	HEADTEACHER	Mixed day	9.0	9.0	1.0	18.0		
2013	408	KISORO	HEADTEACHER	Mixed day	4.0	4.0	1.0	8.0		
2013	408	KISORO	HEADTEACHER	Mixed day	8.0	4.0		12.0		
2013	408	KISORO	HEADTEACHER	Mixed day	4.0	9.0		13.0		
2013	408	KISORO	HEADTEACHER	Mixed day	5.0	4.0		9.0		
2013	408	KISORO	HEADTEACHER	Mixed day	6.0	2.0		8.0		
2013	408	KISORO	HEADTEACHER	Mixed day	9.0	5.0		14.0		
2013	408	KISORO	HEADTEACHER	Mixed day	7.0	1.0		8.0		
2013	408	KISORO	HEADTEACHER	Mixed day	10.0	8.0		18.0		
2013	408	KISORO	HEADTEACHER	Mixed day	6.0	1.0		7.0		
